Cell_voltage,Current,Supply_voltage,TEG1,TEG2,Time
0.000358111,9.411e-07,0.00035928,-0.001869156,0.001794699,17387.450786828995
0.000393584,1.1446e-06,0.000366947,-0.001869442,0.00179453,17389.22449350357
0.00033849,1.0175e-06,0.000348625,-0.001868792,0.001794543,17391.00445318222
0.000363828,9.411e-07,0.000340569,-0.001869585,0.001794231,17392.78539609909
0.0003815,7.631e-07,0.000342518,-0.001869208,0.001794011,17394.564373254776
0.000375393,9.666e-07,0.000357071,-0.001869481,0.001794049,17396.35183572769
0.000336931,1.0175e-06,0.000349535,-0.001869338,0.001794881,17398.133816480637
0.000367726,1.1192e-06,0.00033953,-0.001869806,0.001794998,17399.93046450615
0.000310553,9.411e-07,0.000364868,-0.001869988,0.001795453,17401.706978797913
0.000364608,9.157e-07,0.000291712,-0.001870053,0.001796154,17403.483944177628
0.000290283,8.394e-07,0.000341479,-0.001870299,0.001797753,17405.268735408783
0.000366167,7.631e-07,0.000326016,-0.001869702,0.001798766,17407.04827284813
0.000294831,9.157e-07,0.000314971,-0.001870377,0.001800949,17408.82849097252
0.000292102,8.903e-07,0.000306525,-0.001870455,0.001801677,17410.622657060623
0.000379421,1.0683e-06,0.000358761,-0.001870585,0.001803106,17412.403124809265
0.000371884,1.0429e-06,0.000343558,-0.001871196,0.00180551,17414.177231788635
0.000334462,1.3227e-06,0.000354083,-0.001871027,0.001807875,17415.962383031845
0.000389166,1.0429e-06,0.000385268,-0.001871066,0.001810019,17417.738294363022
0.000361099,9.666e-07,0.000375263,-0.001871287,0.001812904,17419.514036655426
0.00031718,1.0175e-06,0.00038046,-0.00187195,0.001814931,17421.316478729248
0.000378381,1.1192e-06,0.000403979,-0.00187195,0.001817049,17423.13225889206
0.000363958,8.648e-07,0.000312372,-0.001871378,0.001820505,17424.931030988693
0.000310034,1.1446e-06,0.000333812,-0.001872314,0.001823065,17426.7223443985
0.000326926,9.411e-07,0.000365777,-0.001872885,0.001826599,17428.5076277256
0.000301198,7.122e-07,0.000315361,-0.001872859,0.001828431,17430.298403263092
0.000358631,1.0175e-06,0.000385268,-0.001873262,0.001831394,17432.08030653
0.000307695,9.157e-07,0.000314322,-0.001873249,0.00183385,17433.869116544724
0.00027625,1.1701e-06,0.000318999,-0.001874354,0.001836903,17435.659237861633
0.000363308,8.394e-07,0.000388257,-0.001874302,0.001839216,17437.44144678116
0.000307305,9.411e-07,0.000297689,-0.001874587,0.00184266,17439.22593641281
0.000316011,6.359e-07,0.000301328,-0.001875289,0.001844842,17440.997091531754
0.00031744,9.157e-07,0.000315101,-0.001875445,0.001848052,17442.769671201706
0.000368636,1.0175e-06,0.000311853,-0.001875666,0.001850872,17444.545645952225
0.000331473,8.394e-07,0.000313542,-0.001876394,0.001853626,17446.319722175598
0.000342648,9.666e-07,0.000344467,-0.001876173,0.001856745,17448.09512400627
0.000329005,9.411e-07,0.000355252,-0.0018769,0.001858772,17449.8659992218
0.000362399,9.411e-07,0.000370845,-0.001877758,0.001861553,17451.643434762955
0.000346156,9.411e-07,0.000336021,-0.001877797,0.001864164,17453.416430950165
0.00033953,9.411e-07,0.000298859,-0.001878083,0.001867257,17455.192969083786
0.000324457,7.885e-07,0.000314581,-0.001877979,0.00187057,17456.96710252762
0.000334982,8.903e-07,0.000284696,-0.00187833,0.001872909,17458.747333288193
0.000379811,9.157e-07,0.000343038,-0.001878265,0.001875495,17460.52564382553
0.000355252,1.0175e-06,0.0003598,-0.001878681,0.001878432,17462.31068086624
0.000344597,8.394e-07,0.000342648,-0.001878668,0.001880991,17464.100046873093
0.000283396,1.0683e-06,0.000318999,-0.001879304,0.001884136,17465.905336856842
0.000366947,1.0429e-06,0.000390206,-0.00187894,0.001886956,17467.699813604355
0.000343428,1.0938e-06,0.000302627,-0.001878979,0.001889515,17469.493887901306
0.000369286,8.648e-07,0.00040151,-0.001879837,0.001892322,17471.278389930725
0.00029704,1.0175e-06,0.000335112,-0.001879421,0.001894986,17473.05762076378
0.000386567,9.157e-07,0.000343688,-0.001879603,0.001897351,17474.836515426636
0.000288464,7.631e-07,0.000287294,-0.00187881,0.001900404,17476.621426820755
0.000336151,7.885e-07,0.000334722,-0.001879018,0.001902938,17478.395263195038
0.000238437,8.648e-07,0.000279758,-0.001879798,0.001905706,17480.171003103256
0.000272221,8.14e-07,0.00029639,-0.001879447,0.001908123,17481.950078725815
0.000297689,5.85e-07,0.000261177,-0.001879018,0.001910345,17483.744603157043
0.000300158,8.648e-07,0.000320169,-0.001879083,0.001913229,17485.523647785187
0.000288464,8.394e-07,0.000320429,-0.001879213,0.001915867,17487.30216526985
0.000288854,7.377e-07,0.00027417,-0.001878551,0.00191805,17489.084916353226
0.000321078,8.14e-07,0.000312762,-0.0018792,0.001921103,17490.876052856445
0.000298989,7.631e-07,0.000262216,-0.001878447,0.001923598,17492.659687042236
0.000273131,5.342e-07,0.000271052,-0.001878681,0.001925963,17494.449902057648
