Current,Ground,Supply_voltage,TEG_voltage,Time
0.025949831,-8.9e-08,-0.002454,-0.00014401,489.61272382736206
0.025950578,5.1e-07,8.9945402,-0.000144099,490.87418937683105
0.025950578,7.52e-07,8.994591,-0.000142098,492.1335563659668
0.025950578,1.15e-07,8.9945656,-0.000136464,493.4341781139374
0.025951076,6.12e-07,8.9946164,-0.000127797,494.7130558490753
0.025951076,-2.29e-07,8.9946292,-0.000116898,495.96332836151123
0.025950827,1.66e-07,8.9945783,-0.000104521,497.241357088089
0.025951076,1.78e-07,8.99468,-9.0806e-05,498.50646352767944
0.025950578,3.06e-07,8.9946673,-7.6951e-05,499.77181029319763
0.025951325,2.29e-07,8.9946164,-6.1935e-05,501.04374170303345
0.025951076,4.72e-07,8.9945783,-4.7379e-05,502.3136661052704
0.025950827,5.1e-07,8.9946673,-3.2185e-05,503.5633406639099
0.025951076,-1.78e-07,8.9946546,-1.731e-05,504.850460767746
0.025951574,-2.5e-08,8.9946164,-2.651e-06,506.1136782169342
0.025951076,2.68e-07,8.9946292,1.1727e-05,507.38306879997253
-7.5898e-06,2.55e-07,-0.0027464,2.5659e-05,508.7332615852356
-7.5152e-06,-1.78e-07,-0.0026066,3.8788e-05,510.10524582862854
-7.5152e-06,1.78e-07,-0.0025811,4.7302e-05,511.45406699180603
-7.2912e-06,-2.04e-07,-0.0025684,5.1674e-05,512.7911107540131
-7.2912e-06,2.55e-07,-0.0025939,5.3663e-05,514.1347408294678
-7.4405e-06,4.59e-07,-0.0025557,5.3905e-05,515.4830944538116
-7.2912e-06,-2.5e-08,-0.0025684,5.2108e-05,516.813592672348
-7.4903e-06,2.04e-07,-0.0025939,4.9049e-05,518.1660740375519
-7.2414e-06,-6.4e-08,-0.0025939,4.4995e-05,519.5035393238068
-7.4156e-06,-1.15e-07,-0.002543,4.0508e-05,520.8510262966156
-7.4903e-06,3.57e-07,-0.0025557,3.5525e-05,522.1931743621826
-7.3659e-06,2.55e-07,-0.0025811,3.0477e-05,523.5342988967896
-7.2912e-06,0.0,-0.002543,2.5098e-05,524.881897687912
-7.3659e-06,-1.4e-07,-0.0025303,1.9553e-05,526.2233815193176
-7.2414e-06,6.4e-08,-0.0025684,1.4021e-05,527.572359085083
-7.341e-06,3.8e-08,-0.002543,8.859e-06,528.8981487751007
-7.341e-06,-2.04e-07,-0.0025684,3.671e-06,530.2516987323761
-7.3907e-06,1.15e-07,-0.0025176,-1.632e-06,531.6243989467621
-7.4654e-06,2.93e-07,-0.0025557,-7.113e-06,532.9839057922363
-7.3659e-06,3.57e-07,-0.0025684,-1.202e-05,534.3233966827393
-7.4156e-06,-1.53e-07,-0.0025684,-1.717e-05,535.6732711791992
-7.341e-06,2.42e-07,-0.002543,-2.1618e-05,537.0210580825806
-7.4654e-06,-2.17e-07,-0.0026193,-2.5786e-05,538.3677036762238
-7.2414e-06,1.78e-07,-0.0025557,-3.0069e-05,539.720751285553
-7.2663e-06,1.78e-07,-0.0025811,-3.4671e-05,541.0658440589905
-7.2663e-06,-2.17e-07,-0.002543,-3.8431e-05,542.3934862613678
-7.3161e-06,-3.8e-08,-0.0025684,-4.2153e-05,543.74955534935
-7.3659e-06,3.06e-07,-0.0025684,-4.5543e-05,545.0833716392517
-7.117e-06,1.27e-07,-0.0025684,-4.9112e-05,546.4368243217468
-7.4654e-06,1.15e-07,-0.0025557,-5.2235e-05,547.7929775714874
-7.4903e-06,2.93e-07,-0.0026193,-5.5524e-05,549.1544387340546
-7.5898e-06,0.0,-0.0026193,-5.8315e-05,550.5062687397003
-7.3161e-06,6.4e-08,-0.0025684,-6.0967e-05,551.8544542789459
-7.2912e-06,3.57e-07,-0.0025557,-6.3771e-05,553.1868231296539
-7.4903e-06,1.4e-07,-0.0025684,-6.6295e-05,554.5236058235168
-7.3907e-06,-2.04e-07,-0.0025684,-6.9061e-05,555.8708975315094
-7.3659e-06,-1.3e-08,-0.0025811,-7.1291e-05,557.2219471931458
-7.4903e-06,1.66e-07,-0.0026066,-7.3637e-05,558.5632681846619
-7.4405e-06,1.15e-07,-0.0025811,-7.5179e-05,559.9462358951569
-7.2414e-06,-1.4e-07,-0.0025684,-7.7486e-05,561.2837529182434
-7.341e-06,2.93e-07,-0.0025939,-7.9551e-05,562.6888463497162
-7.3659e-06,3.8e-08,-0.0025939,-8.1412e-05,564.0119118690491
-7.4156e-06,3.31e-07,-0.0025557,-8.3247e-05,565.3734245300293
-7.4405e-06,1.53e-07,-0.0026193,-8.465e-05,566.7228989601135
-7.3907e-06,2.29e-07,-0.0025939,-8.66e-05,568.0731360912323
-7.5152e-06,8.9e-08,-0.002543,-8.8193e-05,569.4077847003937
-7.2414e-06,5.1e-08,-0.0026066,-8.9111e-05,570.7514560222626
-7.3161e-06,1.15e-07,-0.0025939,-9.0908e-05,572.0837643146515
-7.3907e-06,-6.4e-08,-0.0025684,-9.2106e-05,573.4558598995209
-7.3907e-06,1.91e-07,-0.0026066,-9.3317e-05,574.8009493350983
-7.4903e-06,5.1e-08,-0.0025939,-9.4452e-05,576.1335682868958
-7.7142e-06,-2.04e-07,-0.0025811,-9.6223e-05,577.4739127159119
-7.4405e-06,1.78e-07,-0.0026193,-9.6873e-05,578.8582489490509
-7.4903e-06,-3.57e-07,-0.002632,-9.7587e-05,580.1933789253235
-7.5152e-06,-1.53e-07,-0.0026066,-9.8938e-05,581.5436701774597
-7.4654e-06,1.27e-07,-0.0026447,-9.9996e-05,582.8811762332916
-7.4405e-06,-3.19e-07,-0.0026193,-0.000101258,584.2619993686676
-7.5649e-06,-1.4e-07,-0.002632,-0.000102456,585.6034276485443
-7.5898e-06,3.06e-07,-0.0026574,-0.000102839,586.9337952136993
-7.5649e-06,-1.4e-07,-0.0026193,-0.000103527,588.2757678031921
-7.6645e-06,2.93e-07,-0.0026193,-0.000104381,589.6237952709198
-7.5649e-06,8.9e-08,-0.0026956,-0.000105388,590.9738330841064
-7.5649e-06,1.02e-07,-0.0026447,-0.000106293,592.3240115642548
-7.6645e-06,1.3e-08,-0.0026193,-0.000107147,593.6759223937988
-7.7142e-06,1.3e-08,-0.0027083,-0.000107976,595.0045685768127
-7.6147e-06,4.72e-07,-0.002632,-0.000108435,596.3536813259125
-7.3907e-06,1.91e-07,-0.0026574,-0.000109276,597.7034521102905
-7.54e-06,3.8e-08,-0.002632,-0.000110372,599.0443086624146
-7.6147e-06,-2.93e-07,-0.002632,-0.000110168,600.3841080665588
-7.54e-06,1.02e-07,-0.0026574,-0.000110818,601.740241765976
-7.5649e-06,1.78e-07,-0.0026574,-0.000112029,603.0825061798096
-7.7889e-06,1.15e-07,-0.0026829,-0.000112016,604.4139144420624
-7.54e-06,1.53e-07,-0.0026447,-0.000112985,605.7619066238403
-7.54e-06,-1.3e-08,-0.0026447,-0.000113533,607.1042490005493
-7.4903e-06,7.6e-08,-0.0025939,-0.000114298,608.4455780982971
-7.4654e-06,3.8e-08,-0.0025939,-0.000114362,609.8114907741547
-7.5898e-06,3.8e-08,-0.0026574,-0.000114872,611.164920091629
-7.6147e-06,-7.6e-08,-0.0026829,-0.000115279,612.534096956253
-7.6147e-06,-8.9e-08,-0.0026956,-0.000115649,613.8615837097168
-7.4903e-06,2.8e-07,-0.0026956,-0.000116363,615.2080900669098
-7.4903e-06,-2.29e-07,-0.0026574,-0.000116987,616.5467438697815
-7.6894e-06,2.93e-07,-0.0026447,-0.000116975,617.9006342887878
-7.4654e-06,-1.3e-08,-0.002632,-0.00011788,619.2421383857727
-7.7142e-06,2.8e-07,-0.0026447,-0.000118249,620.5747063159943
-7.6396e-06,5.1e-07,-0.0026701,-0.000118517,621.9239571094513
-7.3907e-06,3.57e-07,-0.002632,-0.000118976,623.2641265392303
-7.6396e-06,2.17e-07,-0.0026956,-0.000119231,624.6145896911621
-7.7142e-06,-2.5e-08,-0.0026956,-0.000119601,625.9626052379608
-7.8138e-06,-3.8e-08,-0.0027083,-0.000120123,627.3030359745026
-7.8884e-06,6.4e-08,-0.002721,-0.000120595,628.6539866924286
-7.8387e-06,4.59e-07,-0.002721,-0.000121258,629.994247674942
-7.8387e-06,1.78e-07,-0.0026956,-0.000121321,631.3316967487335
-7.6894e-06,1.15e-07,-0.0027464,-0.000121513,632.6791667938232
-7.7889e-06,1.91e-07,-0.0027083,-0.000122112,634.0240457057953
-7.6645e-06,4.84e-07,-0.0027083,-0.000122341,635.3729710578918
-7.6396e-06,-7.6e-08,-0.0026701,-0.000122061,636.7393319606781
-7.5898e-06,-1.27e-07,-0.0027083,-0.000123284,638.0854299068451
-7.8635e-06,1.91e-07,-0.0027083,-0.000123412,639.4145421981812
-7.6396e-06,4.72e-07,-0.0027083,-0.000123437,640.7620158195496
-7.6894e-06,0.0,-0.002721,-0.000123832,642.114070892334
-7.764e-06,2.55e-07,-0.0026956,-0.000123985,643.4687299728394
-7.8387e-06,1.15e-07,-0.0026829,-0.000124304,644.8159546852112
-7.6147e-06,1.27e-07,-0.0026829,-0.000124661,646.1648387908936
-7.7391e-06,-1.4e-07,-0.0026956,-0.000124725,647.5039005279541
-7.6645e-06,0.0,-0.0026829,-0.000125387,648.8391559123993
-7.764e-06,2.42e-07,-0.0026701,-0.000125464,650.1928987503052
-7.8884e-06,2.5e-08,-0.0027083,-0.000125655,651.5246918201447
-7.9133e-06,-2.5e-08,-0.0026829,-0.000125897,652.8619782924652
-7.8138e-06,3.19e-07,-0.0026829,-0.000125948,654.2176351547241
-7.4654e-06,1.78e-07,-0.0026956,-0.000126624,655.5540962219238
-7.7142e-06,1.15e-07,-0.0026829,-0.000126841,656.8986117839813
-7.5649e-06,-7.6e-08,-0.0026956,-0.000127554,658.2381527423859
-7.8387e-06,-1.02e-07,-0.0026701,-0.000127376,659.5853412151337
-7.7889e-06,2.17e-07,-0.0027591,-0.000127491,660.9323208332062
-7.8387e-06,1.66e-07,-0.0027083,-0.000127567,662.2525007724762
-7.9631e-06,5.48e-07,-0.0026701,-0.000127631,663.5945091247559
-7.7889e-06,7.6e-08,-0.0027464,-0.00012851,664.9347772598267
-7.7889e-06,1.02e-07,-0.0027337,-0.000128561,666.294511795044
-7.9631e-06,-1.02e-07,-0.0027337,-0.000128905,667.6340262889862
-7.8138e-06,-5.1e-08,-0.0027083,-0.000128753,668.9893221855164
-7.764e-06,5.1e-08,-0.0027337,-0.00012888,670.3370962142944
-7.9382e-06,-1.3e-08,-0.0027591,-0.000129517,671.6898460388184
-7.9631e-06,3.19e-07,-0.002721,-0.000129428,673.0257632732391
-7.7889e-06,2.68e-07,-0.0026956,-0.000129836,674.3644680976868
-7.8884e-06,2.8e-07,-0.002721,-0.00012967,675.723806142807
-8.0875e-06,-2.29e-07,-0.0027973,-0.000129861,677.045494556427
-8.0626e-06,7.6e-08,-0.0027337,-0.000130257,678.3955924510956
-7.9133e-06,3.06e-07,-0.0027337,-0.000130282,679.7522387504578
-7.8635e-06,-6.4e-08,-0.0027719,-0.000130512,681.0840804576874
-7.764e-06,2.17e-07,-0.0027464,-0.000130766,682.4265570640564
-7.8387e-06,3.06e-07,-0.0027083,-0.00013069,683.7633509635925
-7.7391e-06,3.06e-07,-0.0027591,-0.000130843,685.1241919994354
-7.7391e-06,7.6e-08,-0.0027083,-0.000131264,686.4624752998352
-8.0129e-06,2.68e-07,-0.002721,-0.000131429,687.802166223526
-8.0129e-06,-8.9e-08,-0.002721,-0.000131582,689.1455719470978
-7.7889e-06,3.06e-07,-0.0027464,-0.00013157,690.5006008148193
-7.764e-06,-1.4e-07,-0.0027083,-0.00013199,691.8245227336884
-7.8387e-06,5.1e-07,-0.0027337,-0.000131735,693.1850640773773
-7.8884e-06,1.27e-07,-0.0027337,-0.00013185,694.5344138145447
-7.9133e-06,-1.27e-07,-0.002721,-0.000132118,695.8623225688934
-7.7142e-06,-5.1e-08,-0.0027337,-0.000132385,697.2049956321716
-8.0377e-06,1.02e-07,-0.0027464,-0.000132156,698.554877281189
-7.988e-06,3.8e-08,-0.0027973,-0.000132678,699.8845372200012
-7.8884e-06,8.9e-08,-0.0027464,-0.000132844,701.2322549819946
-7.8635e-06,2.42e-07,-0.0027337,-0.000133188,702.5821251869202
-7.8635e-06,1.53e-07,-0.0026956,-0.000133099,703.9118463993073
-7.7889e-06,-1.15e-07,-0.0026574,-0.000132997,705.246547460556
-7.8387e-06,2.5e-08,-0.0027083,-0.000133303,706.5953097343445
-7.8138e-06,1.02e-07,-0.002721,-0.000133481,707.9450485706329
-7.6396e-06,1.27e-07,-0.0027464,-0.000133724,709.2954246997833
-7.8884e-06,1.53e-07,-0.002721,-0.000133494,710.6301674842834
-7.7142e-06,2.93e-07,-0.0027719,-0.000133736,711.9780833721161
-7.8387e-06,2.93e-07,-0.0026829,-0.000133775,713.3548593521118
-7.8884e-06,-1.3e-08,-0.0027083,-0.000134323,714.7068462371826
-7.6894e-06,-1.15e-07,-0.0027083,-0.000134055,716.0442876815796
-7.8635e-06,2.29e-07,-0.0027083,-0.000134297,717.3848280906677
-7.6147e-06,1.66e-07,-0.0027464,-0.000134463,718.735826253891
-7.764e-06,3.06e-07,-0.0027464,-0.000134603,720.075766324997
-7.8635e-06,-5.1e-08,-0.0027719,-0.00013459,721.4267499446869
-7.8884e-06,1.02e-07,-0.0027337,-0.000134756,722.772027015686
-7.7391e-06,1.15e-07,-0.0027591,-0.000134463,724.1247832775116
-7.9631e-06,-1.3e-08,-0.0027719,-0.00013468,725.5159614086151
-8.0875e-06,5.1e-08,-0.0027719,-0.000135075,726.8451030254364
-8.0377e-06,1.4e-07,-0.0027591,-0.000135049,728.1944000720978
-7.9133e-06,3.8e-08,-0.0027337,-0.000135062,729.5257642269135
-7.8635e-06,-3.8e-08,-0.0027719,-0.000134922,730.8719258308411
-7.8884e-06,6.4e-08,-0.0027719,-0.000135228,732.2150447368622
-7.988e-06,3.95e-07,-0.002721,-0.000135177,733.5846807956696
-7.6396e-06,-1.3e-08,-0.0027591,-0.000135444,734.9246385097504
-8.0377e-06,1.02e-07,-0.0027464,-0.000135559,736.2649364471436
-7.8635e-06,8.9e-08,-0.0027591,-0.000135444,737.5958483219147
-7.988e-06,1.91e-07,-0.0027591,-0.000135814,738.9393606185913
-7.8138e-06,2.42e-07,-0.0027464,-0.000136005,740.2647800445557
-7.764e-06,2.55e-07,-0.0027464,-0.000136031,741.6060769557953
-7.988e-06,-1.66e-07,-0.0027973,-0.000136005,742.9649970531464
-7.9382e-06,2.93e-07,-0.00281,-0.000136158,744.2960984706879
-8.0129e-06,-1.91e-07,-0.0027719,-0.000136146,745.6505870819092
-7.988e-06,-2.17e-07,-0.0027719,-0.000135712,746.991587638855
-8.0875e-06,3.06e-07,-0.0027846,-0.000136617,748.3957653045654
-7.9631e-06,1.02e-07,-0.0027719,-0.00013626,749.7452874183655
-7.8884e-06,3.8e-08,-0.0027846,-0.000136273,751.0650346279144
-7.9382e-06,4.21e-07,-0.002721,-0.000136706,752.414392709732
-7.8635e-06,2.42e-07,-0.0027464,-0.00013649,753.7618083953857
-7.7889e-06,2.93e-07,-0.0027591,-0.000136655,755.0960426330566
-7.8635e-06,1.91e-07,-0.0027973,-0.000136757,756.4565892219543
-8.0875e-06,2.42e-07,-0.0027337,-0.000136821,757.8021709918976
-7.8635e-06,3.82e-07,-0.0027846,-0.000136885,759.1448018550873
-8.0377e-06,7.6e-08,-0.0027464,-0.000137152,760.4848780632019
-7.9133e-06,-2.8e-07,-0.0027719,-0.000137254,761.8261513710022
-7.9631e-06,1.27e-07,-0.0027464,-0.00013714,763.1751112937927
-8.0377e-06,4.21e-07,-0.0027973,-0.000137701,764.5133421421051
-7.988e-06,2.5e-08,-0.0027083,-0.000137229,765.8624856472015
-8.187e-06,-1.3e-08,-0.00281,-0.000137114,767.205896615982
-7.9133e-06,2.42e-07,-0.0027719,-0.000137229,768.5655696392059
-7.988e-06,4.59e-07,-0.0027973,-0.000137356,769.9067652225494
-8.0875e-06,8.9e-08,-0.0027464,-0.000137395,771.2457611560822
-8.0377e-06,1.02e-07,-0.0027719,-0.000137713,772.5859618186951
-7.9133e-06,1.91e-07,-0.0027464,-0.000137497,773.9375905990601
-7.8884e-06,-1.3e-08,-0.002721,-0.000137892,775.2749862670898
-7.8884e-06,3.31e-07,-0.0027337,-0.000137446,776.6150734424591
-7.9631e-06,1.4e-07,-0.0027337,-0.000137764,777.9656407833099
-7.764e-06,6.4e-08,-0.0027719,-0.000137509,779.3051311969757
-7.7142e-06,-1.3e-08,-0.0027973,-0.000137905,780.6556975841522
-7.8138e-06,1.3e-08,-0.0027337,-0.00013765,782.0235304832458
-8.0129e-06,2.68e-07,-0.0027337,-0.000138121,783.3661794662476
-7.8387e-06,5.1e-07,-0.0027083,-0.00013793,784.7312428951263
-7.988e-06,-1.53e-07,-0.0027846,-0.000138019,786.075998544693
-7.8884e-06,1.66e-07,-0.0027337,-0.000138389,787.4852464199066
-7.8635e-06,-1.02e-07,-0.0027719,-0.000138236,788.824732542038
-7.9133e-06,2.17e-07,-0.0027464,-0.000138606,790.1762087345123
-7.8138e-06,-2.93e-07,-0.0027591,-0.000137943,791.5251858234406
-7.9133e-06,2.55e-07,-0.002721,-0.00013844,792.8522579669952
-8.0129e-06,1.91e-07,-0.0027719,-0.000138147,794.2240097522736
-7.9631e-06,-1.4e-07,-0.0027083,-0.000138363,795.573037147522
-7.8884e-06,8.9e-08,-0.0027846,-0.000138453,796.9040024280548
-7.7142e-06,2.68e-07,-0.0026956,-0.000138402,798.258713722229
-8.0129e-06,2.93e-07,-0.002721,-0.000138631,799.6052060127258
-7.8635e-06,-2.5e-08,-0.0027464,-0.000138593,800.9526417255402
-7.9133e-06,2.8e-07,-0.0027337,-0.000138708,802.2954287528992
-7.8138e-06,-6.4e-08,-0.0026956,-0.000138529,803.6392915248871
-7.8138e-06,-7.6e-08,-0.0027464,-0.000138669,804.985337972641
-7.7889e-06,3.57e-07,-0.0027337,-0.000138746,806.3162875175476
-7.8884e-06,2.5e-08,-0.002721,-0.000138389,807.6650857925415
-7.9382e-06,1.3e-08,-0.0027464,-0.000138478,809.0063972473145
-7.6396e-06,1.66e-07,-0.0026829,-0.000138376,810.3400802612305
-7.764e-06,1.78e-07,-0.0027464,-0.000138606,811.7062215805054
-7.9631e-06,1.4e-07,-0.002721,-0.000138861,813.0549492835999
-7.7889e-06,2.29e-07,-0.0027337,-0.000138911,814.3954293727875
-7.9133e-06,6.4e-08,-0.0026701,-0.000139001,815.755214214325
-7.6894e-06,2.8e-07,-0.0027083,-0.000138797,817.0958135128021
-7.6645e-06,1.66e-07,-0.0026956,-0.000138924,818.4258596897125
-7.7889e-06,1.91e-07,-0.0027083,-0.00013895,819.7740070819855
-7.8138e-06,3.8e-08,-0.0027337,-0.000138529,821.125536441803
-7.9382e-06,-3.06e-07,-0.0027083,-0.00013909,822.4657595157623
-7.764e-06,0.0,-0.0026956,-0.000139434,823.8225841522217
-7.8138e-06,2.29e-07,-0.0027083,-0.000139103,825.1655659675598
-7.5898e-06,1.15e-07,-0.0027337,-0.00013937,826.496217250824
-7.6147e-06,-7.6e-08,-0.0026829,-0.000139103,827.8426053524017
-7.7391e-06,1.27e-07,-0.0026829,-0.000138835,829.1870336532593
-7.8138e-06,-3.8e-08,-0.0027337,-0.000139511,830.5256662368774
-7.8635e-06,8.9e-08,-0.0027464,-0.000139064,831.86541223526
-7.764e-06,1.91e-07,-0.0026829,-0.000139192,833.2050397396088
-7.764e-06,-6.4e-08,-0.0026829,-0.00013895,834.5453176498413
-7.5898e-06,2.8e-07,-0.0026574,-0.000139268,835.877623796463
-7.8884e-06,-8.9e-08,-0.0026829,-0.000139052,837.2263598442078
-7.6147e-06,0.0,-0.0027337,-0.000139166,838.5750632286072
-7.764e-06,-2.93e-07,-0.0027337,-0.000139281,839.9370355606079
-7.7391e-06,-2.5e-08,-0.002721,-0.000139498,841.2950966358185
-7.6645e-06,1.27e-07,-0.0027083,-0.00013895,842.6544959545135
-7.8387e-06,-1.3e-08,-0.002721,-0.000139064,844.0185408592224
-7.7889e-06,-1.02e-07,-0.002721,-0.000139587,845.3645799160004
-7.7142e-06,-1.91e-07,-0.0026956,-0.000139243,846.718733549118
-7.764e-06,6.37e-07,-0.0027083,-0.000139472,848.0857019424438
-7.9133e-06,1.4e-07,-0.002721,-0.000139243,849.4258596897125
-7.7391e-06,1.78e-07,-0.0027464,-0.000139396,850.7643232345581
-7.6147e-06,2.17e-07,-0.0027591,-0.000139715,852.0953960418701
-7.7391e-06,3.19e-07,-0.0027337,-0.00013937,853.4462566375732
-7.7889e-06,-2.29e-07,-0.0027337,-0.000139485,854.7973096370697
-7.7142e-06,1.66e-07,-0.0026701,-0.000139268,856.1410148143768
-7.764e-06,-2.17e-07,-0.0026829,-0.000139651,857.485867023468
-7.6894e-06,6.4e-08,-0.0026956,-0.000139205,858.8315141201019
-7.7142e-06,3.06e-07,-0.0026447,-0.000139485,860.1841111183167
-7.9382e-06,1.78e-07,-0.0027083,-0.000139319,861.5359156131744
-7.6147e-06,4.46e-07,-0.0027083,-0.000139281,862.8745691776276
-7.8635e-06,2.29e-07,-0.0026956,-0.000139562,864.2265102863312
-7.7889e-06,-2.5e-08,-0.0026829,-0.000139982,865.565614938736
-7.988e-06,2.68e-07,-0.0027083,-0.000139664,866.9068806171417
-7.8138e-06,1.27e-07,-0.0027591,-0.000139931,868.2514057159424
-7.764e-06,3.19e-07,-0.0027337,-0.000139332,869.5957479476929
-7.8138e-06,-1.3e-08,-0.0027337,-0.000139829,870.9429037570953
-7.8387e-06,2.29e-07,-0.0026829,-0.0001396,872.2869296073914
-7.6396e-06,3.31e-07,-0.0027337,-0.000139434,873.6249449253082
-7.7889e-06,3.19e-07,-0.0026956,-0.000139498,874.972868680954
-7.8387e-06,1.3e-08,-0.002721,-0.00013974,876.3161742687225
-7.7142e-06,3.7e-07,-0.0026701,-0.000139472,877.6650211811066
-7.9631e-06,1.4e-07,-0.0026829,-0.000139562,879.0103707313538
-7.6645e-06,1.78e-07,-0.0027464,-0.000139421,880.3416080474854
-7.6147e-06,8.9e-08,-0.0027337,-0.000139944,881.6916179656982
-7.9133e-06,-2.04e-07,-0.0027083,-0.000139549,883.0355036258698
-8.0377e-06,2.17e-07,-0.0027337,-0.000139727,884.365686416626
-7.8884e-06,4.97e-07,-0.0026956,-0.000139625,885.7115452289581
-7.54e-06,2.55e-07,-0.0026829,-0.000139855,887.0330889225006
-7.7142e-06,1.53e-07,-0.0027591,-0.000139867,888.3760464191437
-7.7889e-06,3.7e-07,-0.0026956,-0.000139753,889.7394089698792
-7.6645e-06,2.68e-07,-0.0026829,-0.000139536,891.0951764583588
-7.6894e-06,2.68e-07,-0.0027464,-0.000139778,892.4229204654694
-8.0129e-06,4.08e-07,-0.0026829,-0.000139867,893.7633798122406
-7.9133e-06,1.27e-07,-0.002721,-0.000139918,895.1059033870697
-7.8138e-06,-8.9e-08,-0.0026956,-0.000139842,896.4503860473633
-7.7889e-06,-1.15e-07,-0.0026956,-0.000139931,897.8033351898193
-7.5152e-06,5.1e-08,-0.0026701,-0.000139702,899.136106967926
-7.8138e-06,1.66e-07,-0.0027083,-0.000140161,900.4862303733826
-7.8138e-06,1.15e-07,-0.0027464,-0.000139969,901.8265504837036
-7.8635e-06,1.66e-07,-0.0027083,-0.000139676,903.1985194683075
-7.7142e-06,2.04e-07,-0.0026701,-0.000140084,904.5388774871826
-7.988e-06,-2.93e-07,-0.0026701,-0.000140046,905.8846352100372
-7.5649e-06,1.66e-07,-0.0026574,-0.000139613,907.2219564914703
-7.8387e-06,1.27e-07,-0.0027464,-0.000139574,908.5559475421906
-7.7889e-06,-5.1e-08,-0.0027337,-0.000139842,909.8952016830444
-7.7391e-06,2.93e-07,-0.0026956,-0.000140071,911.2453167438507
-7.8138e-06,0.0,-0.0026829,-0.000139613,912.5967762470245
-7.6396e-06,5.99e-07,-0.0026956,-0.000139906,913.9232068061829
-7.764e-06,8.9e-08,-0.002721,-0.000139676,915.2656571865082
-7.8138e-06,2.29e-07,-0.0026701,-0.000139702,916.606369972229
-7.6894e-06,1.27e-07,-0.0026829,-0.000139957,917.9473946094513
-7.8138e-06,-8.9e-08,-0.0026574,-0.000140148,919.2930290699005
-7.764e-06,2.17e-07,-0.0027083,-0.000140071,920.6363916397095
-7.7889e-06,5.86e-07,-0.0026701,-0.000139447,921.9847297668457
-7.7889e-06,1.4e-07,-0.0026574,-0.000139625,923.336597442627
-7.6645e-06,-2.17e-07,-0.0026701,-0.000139855,924.676019191742
-7.6645e-06,3.06e-07,-0.0026574,-0.000140263,926.015956401825
-7.4654e-06,2.68e-07,-0.0026956,-0.000139715,927.3563170433044
-7.6396e-06,1.27e-07,-0.0026956,-0.000140071,928.6956992149353
-7.7142e-06,3.31e-07,-0.0026574,-0.000139918,930.0378396511078
-7.4903e-06,1.02e-07,-0.0026447,-0.000139918,931.3950855731964
-7.6894e-06,-8.9e-08,-0.0027083,-0.000139778,932.7255003452301
-7.6645e-06,1.27e-07,-0.0027083,-0.000140071,934.0674104690552
-7.6396e-06,1.91e-07,-0.0026701,-0.000139715,935.4161467552185
-7.6147e-06,-1.15e-07,-0.0026701,-0.000139727,936.7523634433746
-7.6396e-06,2.17e-07,-0.002632,-0.000139791,938.0870637893677
-7.54e-06,7.6e-08,-0.0026829,-0.000139766,939.4375715255737
-7.6645e-06,3.06e-07,-0.0026701,-0.000139842,940.783834695816
-7.6147e-06,3.06e-07,-0.0026701,-0.00013988,942.1378312110901
-7.764e-06,-1.66e-07,-0.002632,-0.00013988,943.4757568836212
-7.6147e-06,1.3e-08,-0.0026701,-0.000139867,944.8264117240906
-7.6645e-06,-5.1e-08,-0.0026956,-0.0001396,946.1762878894806
-7.5898e-06,2.55e-07,-0.002632,-0.000140071,947.5161995887756
-7.5152e-06,1.78e-07,-0.002632,-0.000139969,948.8705682754517
-7.4405e-06,-1.15e-07,-0.0026829,-0.000139689,950.2166087627411
-7.6894e-06,1.66e-07,-0.0026447,-0.000139766,951.5558342933655
-7.7142e-06,-2.17e-07,-0.0025811,-0.0001396,952.8949475288391
-7.5152e-06,2.17e-07,-0.002721,-0.000139689,954.2461116313934
-7.5649e-06,2.5e-08,-0.0026574,-0.000140033,955.5862965583801
-7.6645e-06,-2.5e-08,-0.002632,-0.000139727,956.944314956665
-7.5649e-06,2.68e-07,-0.0026447,-0.00013937,958.286994934082
-7.5152e-06,-8.9e-08,-0.0026066,-0.000139651,959.6164071559906
-7.6147e-06,1.15e-07,-0.0026193,-0.000139587,960.9671392440796
-7.6147e-06,8.9e-08,-0.002632,-0.000139434,962.3154497146606
-7.5152e-06,1.66e-07,-0.0026066,-0.000139613,963.6468334197998
-7.4156e-06,2.42e-07,-0.0026066,-0.000139982,964.9873857498169
-7.5898e-06,-1.91e-07,-0.0026193,-0.000139906,966.3272416591644
-7.6396e-06,1.78e-07,-0.0026193,-0.000139804,967.7067830562592
-7.4156e-06,2.17e-07,-0.0026066,-0.000139625,969.0462746620178
-7.5152e-06,2.68e-07,-0.002632,-0.000139523,970.3880372047424
-7.54e-06,1.78e-07,-0.0025939,-0.000139625,971.738527059555
-7.5898e-06,-2.5e-08,-0.0026447,-0.000139855,973.0669085979462
-7.4903e-06,1.53e-07,-0.0026829,-0.000139753,974.4174547195435
-7.54e-06,-2.8e-07,-0.002632,-0.000140008,975.7934308052063
-7.4903e-06,-2.42e-07,-0.0026066,-0.000139829,977.1564123630524
-7.3907e-06,3.8e-08,-0.0026193,-0.000140059,978.4963335990906
-7.4654e-06,3.8e-08,-0.0026193,-0.000139829,979.8376431465149
-7.5152e-06,7.6e-08,-0.0026066,-0.000139702,981.1895575523376
-7.6396e-06,-1.4e-07,-0.0026447,-0.000139893,982.5460948944092
