Time,TEG1,TEG2,Current,Supply_voltage,Cell_voltage,Time_stamp
776.3426265716553,-0.002355336,-0.001700015,5.09e-08,-3.9e-07,-7.8e-07,"03 04 2019, 15_05_37"
778.0587980747223,-0.002362054,-0.001705446,2.54e-08,-5.2e-07,-2.6e-07,"03 04 2019, 15_05_39"
779.7689692974091,-0.002368434,-0.001709734,-2.54e-08,-1.3e-07,-1.04e-06,"03 04 2019, 15_05_40"
781.4781401157379,-0.002374086,-0.001714321,-5.09e-08,-6.5e-07,-9.1e-07,"03 04 2019, 15_05_42"
783.1953115463257,-0.002379661,-0.001718908,1.526e-07,-3.9e-07,-3.9e-07,"03 04 2019, 15_05_44"
784.900482416153,-0.002384793,-0.001722845,-1.017e-07,-1.3e-07,-9.1e-07,"03 04 2019, 15_05_45"
786.6156537532806,-0.002389718,-0.001725977,2.54e-08,2.6e-07,-7.8e-07,"03 04 2019, 15_05_47"
788.329824924469,-0.00239385,-0.001729277,1.017e-07,1.3e-07,-5.2e-07,"03 04 2019, 15_05_49"
790.0399961471558,-0.002398398,-0.001731915,-1.017e-07,1.3e-07,-2.6e-07,"03 04 2019, 15_05_51"
791.7531673908234,-0.002402491,-0.001734851,0.0,-7.8e-07,-2.6e-07,"03 04 2019, 15_05_52"
793.4673388004303,-0.002406532,-0.001737424,-1.272e-07,0.0,-2.6e-07,"03 04 2019, 15_05_54"
795.1795101165771,-0.002410015,-0.001739984,0.0,-3.9e-07,-6.5e-07,"03 04 2019, 15_05_56"
796.8946816921234,-0.002413172,-0.001742102,-2.54e-08,-2.6e-07,-6.5e-07,"03 04 2019, 15_05_57"
798.6038525104523,-0.002416953,-0.001743999,5.09e-08,-1.04e-06,-1.3e-07,"03 04 2019, 15_05_59"
800.3150236606598,-0.002419409,-0.001746104,1.781e-07,1.3e-07,-5.2e-07,"03 04 2019, 15_06_01"
802.0241944789886,-0.002422229,-0.001747144,0.0,1.3e-07,-6.5e-07,"03 04 2019, 15_06_03"
803.7383658885956,-0.002424879,-0.001748742,-5.09e-08,-1.3e-07,-1.04e-06,"03 04 2019, 15_06_04"
805.4475367069244,-0.002427413,-0.001749807,0.0,-1.3e-07,-2.6e-07,"03 04 2019, 15_06_06"
807.1597080230713,-0.002429596,-0.001751055,-2.54e-08,-3.9e-07,-1.3e-07,"03 04 2019, 15_06_08"
808.8738791942596,-0.00243161,-0.001751964,-1.017e-07,-2.6e-07,-1.169e-06,"03 04 2019, 15_06_09"
810.5860505104065,-0.002433858,-0.001753316,5.09e-08,-5.2e-07,-1.169e-06,"03 04 2019, 15_06_11"
812.2942214012146,-0.002435482,-0.001753874,2.54e-08,1.3e-07,-5.2e-07,"03 04 2019, 15_06_13"
814.0053923130035,-0.002437328,-0.001754537,5.09e-08,1.3e-07,-5.2e-07,"03 04 2019, 15_06_15"
815.7135632038116,-0.002439121,-0.001754277,2.54e-08,-1.3e-07,-7.8e-07,"03 04 2019, 15_06_16"
817.4227340221405,-0.002440485,-0.001755213,2.54e-08,-1.04e-06,-5.2e-07,"03 04 2019, 15_06_18"
819.1299049854279,-0.00244172,-0.001756213,0.0,3.9e-07,-6.5e-07,"03 04 2019, 15_06_20"
820.8440763950348,-0.002443656,-0.001756304,1.017e-07,1.3e-07,-6.5e-07,"03 04 2019, 15_06_21"
822.5542471408844,-0.002444487,-0.001756291,-7.63e-08,-7.8e-07,-1.299e-06,"03 04 2019, 15_06_23"
824.2654182910919,-0.002445839,-0.001756499,5.09e-08,5.2e-07,-7.8e-07,"03 04 2019, 15_06_25"
825.9725890159607,-0.002446904,-0.001756291,5.09e-08,0.0,-3.9e-07,"03 04 2019, 15_06_27"
827.6847603321075,-0.002447528,-0.001756057,1.781e-07,1.3e-07,-2.6e-07,"03 04 2019, 15_06_28"
829.3979315757751,-0.00244884,-0.001756395,-5.09e-08,1.3e-07,-6.5e-07,"03 04 2019, 15_06_30"
831.107102394104,-0.002449516,-0.001756109,5.09e-08,-1.3e-07,-7.8e-07,"03 04 2019, 15_06_32"
832.8182735443115,-0.002450347,-0.001756395,2.54e-08,-3.9e-07,-6.5e-07,"03 04 2019, 15_06_33"
834.5254442691803,-0.002451257,-0.001755992,1.526e-07,-1.04e-06,-7.8e-07,"03 04 2019, 15_06_35"
836.2326149940491,-0.002451686,-0.001755746,5.09e-08,-5.2e-07,2.6e-07,"03 04 2019, 15_06_37"
837.943785905838,-0.002452517,-0.001755031,-5.09e-08,-2.6e-07,-9.1e-07,"03 04 2019, 15_06_38"
839.6549570560455,-0.00245231,-0.001754251,1.017e-07,3.9e-07,-7.8e-07,"03 04 2019, 15_06_40"
841.364128112793,-0.002453817,-0.001754277,0.0,-6.5e-07,-6.5e-07,"03 04 2019, 15_06_42"
843.0712988376617,-0.002453895,-0.00175368,1.017e-07,3.9e-07,-1.3e-07,"03 04 2019, 15_06_44"
844.7814695835114,-0.002454116,-0.001753745,-5.09e-08,-6.5e-07,-1.169e-06,"03 04 2019, 15_06_45"
846.4886405467987,-0.002454752,-0.001752341,2.54e-08,0.0,-1.299e-06,"03 04 2019, 15_06_47"
848.1958110332489,-0.00245483,-0.001751834,-1.017e-07,-2.6e-07,-2.6e-07,"03 04 2019, 15_06_49"
