Current,Ground,Time,Voltage
-9.954e-07,1.66e-07,829.4332337379456,-7.992e-06
-1.0452e-06,2.5e-08,830.5030379295349,-7.469e-06
-1.0452e-06,1.3e-08,831.553925037384,-7.571e-06
-8.958e-07,8.9e-08,832.6040904521942,-7.342e-06
-1.0203e-06,1.27e-07,833.6730256080627,-7.763e-06
-1.0203e-06,-1.3e-08,834.7216353416443,-8.018e-06
-9.954e-07,-5.1e-08,835.7722113132477,-7.814e-06
-9.456e-07,8.9e-08,836.8329985141754,-7.584e-06
-9.456e-07,-2.68e-07,837.8705620765686,-7.661e-06
-1.0949e-06,5.1e-08,838.9234290122986,-7.533e-06
-9.705e-07,1.27e-07,839.9934182167053,-7.227e-06
-1.0949e-06,1.4e-07,841.0338485240936,-8.03e-06
-1.0452e-06,1.27e-07,842.0836093425751,-7.967e-06
-9.207e-07,2.55e-07,843.1418030261993,-8.12e-06
-9.456e-07,-1.66e-07,844.1839978694916,-7.533e-06
-1.1198e-06,-3.8e-08,845.2429132461548,-7.673e-06
-9.705e-07,2.55e-07,846.2986869812012,-7.418e-06
-1.1198e-06,-3.31e-07,847.3366177082062,-7.724e-06
-9.954e-07,-2.17e-07,848.3956871032715,-7.635e-06
-1.0203e-06,-2.42e-07,849.4650406837463,-7.469e-06
-1.0452e-06,-2.04e-07,850.5160789489746,-7.75e-06
-8.958e-07,-1.27e-07,851.5581796169281,-7.61e-06
-1.0949e-06,-1.4e-07,852.607230424881,-7.712e-06
-8.212e-07,-1.02e-07,853.6612637042999,-7.814e-06
-1.0203e-06,-2.68e-07,854.7097027301788,-7.367e-06
-1.0949e-06,4.21e-07,855.7628195285797,-8.158e-06
-9.456e-07,-3.8e-08,856.8202958106995,-7.877e-06
-1.0203e-06,-2.04e-07,857.860517501831,-7.622e-06
-8.958e-07,-1.02e-07,858.9219319820404,-7.597e-06
-1.0949e-06,1.66e-07,859.9893860816956,-7.75e-06
-8.958e-07,2.5e-08,861.0328552722931,-8.349e-06
-1.1447e-06,-6.4e-08,862.0833859443665,-7.928e-06
-9.456e-07,-6.4e-08,863.1532061100006,-7.928e-06
-9.207e-07,2.68e-07,864.1930871009827,-7.916e-06
-9.705e-07,-2.29e-07,865.2438449859619,-7.38e-06
-9.207e-07,2.04e-07,866.303427696228,-7.393e-06
-9.705e-07,1.78e-07,867.3469069004059,-7.737e-06
-1.0452e-06,1.15e-07,868.4067914485931,-7.712e-06
-1.0949e-06,-1.66e-07,869.46386551857,-7.635e-06
-9.705e-07,-2.42e-07,870.5044691562653,-7.801e-06
-8.461e-07,-5.1e-08,871.5536868572235,-7.865e-06
-1.0203e-06,3.8e-08,872.6132307052612,-7.737e-06
-1.07e-06,-2.93e-07,873.6619834899902,-7.724e-06
-1.07e-06,1.3e-08,874.7180051803589,-7.75e-06
-1.1198e-06,1.02e-07,875.7721924781799,-7.737e-06
-1.0949e-06,-1.02e-07,876.8116221427917,-7.903e-06
-1.07e-06,8.9e-08,877.871931552887,-7.865e-06
-1.07e-06,2.29e-07,878.9217617511749,-8.005e-06
-1.07e-06,-7.6e-08,879.9617257118225,-7.814e-06
-1.0203e-06,-1.27e-07,881.0189619064331,-7.941e-06
-1.0203e-06,-2.8e-07,882.0632839202881,-7.622e-06
-1.07e-06,-1.3e-08,883.1136071681976,-7.635e-06
-9.705e-07,3.8e-08,884.1636970043182,-7.724e-06
-9.705e-07,1.78e-07,885.2240309715271,-7.814e-06
-1.0203e-06,2.5e-08,886.2739689350128,-7.686e-06
-9.207e-07,1.78e-07,887.3245205879211,-7.839e-06
-9.954e-07,-1.91e-07,888.3838357925415,-7.482e-06
-1.0949e-06,2.29e-07,889.42809009552,-7.546e-06
-9.954e-07,-2.5e-08,890.484129190445,-7.865e-06
-1.07e-06,-2.5e-08,891.5436415672302,-7.941e-06
-1.1447e-06,2.68e-07,892.593811750412,-8.107e-06
-8.958e-07,1.02e-07,893.6383497714996,-7.712e-06
-8.958e-07,5.1e-08,894.7040281295776,-7.979e-06
-1.1198e-06,5.1e-08,895.7453405857086,-7.903e-06
-1.07e-06,5.1e-08,896.7912843227386,-7.839e-06
-1.0203e-06,-2.5e-08,897.86203956604,-7.661e-06
-1.0203e-06,2.55e-07,898.9078397750854,-8.285e-06
-9.705e-07,-1.15e-07,899.9639084339142,-7.75e-06
-1.0452e-06,-5.23e-07,901.018922328949,-8.03e-06
-1.0452e-06,-1.53e-07,902.0744290351868,-7.699e-06
-1.1198e-06,3.8e-08,903.1347754001617,-8.056e-06
-1.0949e-06,1.91e-07,904.195901632309,-8.005e-06
-1.07e-06,-1.4e-07,905.2546021938324,-7.724e-06
-9.705e-07,2.17e-07,906.2947506904602,-7.686e-06
-1.0203e-06,-1.02e-07,907.3462300300598,-7.622e-06
-9.456e-07,-5.1e-08,908.4045372009277,-7.775e-06
-9.954e-07,3.8e-08,909.4445588588715,-7.903e-06
-1.1447e-06,-1.3e-08,910.5013113021851,-8.171e-06
-9.456e-07,-8.9e-08,911.5645124912262,-8.107e-06
-8.958e-07,-6.4e-08,912.6042857170105,-7.737e-06
-1.1198e-06,-2.29e-07,913.6641716957092,-8.171e-06
-9.705e-07,-2.5e-08,914.7242739200592,-7.916e-06
-8.71e-07,-2.8e-07,915.7677192687988,-7.814e-06
-9.207e-07,-2.04e-07,916.8226070404053,-8.094e-06
-1.07e-06,-1.66e-07,917.8830823898315,-7.967e-06
-1.1198e-06,2.17e-07,918.9313914775848,-7.852e-06
-9.207e-07,-2.42e-07,919.9741711616516,-8.183e-06
-9.954e-07,7.6e-08,921.0392525196075,-7.903e-06
-9.954e-07,-1.53e-07,922.0815308094025,-8.018e-06
-1.0452e-06,1.4e-07,923.1345734596252,-7.801e-06
-9.954e-07,-5.1e-08,924.2038779258728,-8.336e-06
-1.07e-06,-2.5e-08,925.2523090839386,-7.852e-06
-9.207e-07,-1.3e-08,926.2975182533264,-8.056e-06
-1.1198e-06,-2.5e-08,927.3532681465149,-7.916e-06
-1.0949e-06,1.15e-07,928.4044058322906,-8.043e-06
-1.1198e-06,-5.1e-08,929.4540765285492,-8.107e-06
-7.963e-07,-1.3e-08,930.5039591789246,-8.043e-06
-1.0203e-06,-2.29e-07,931.5556213855743,-8.145e-06
-9.207e-07,-1.66e-07,932.6047239303589,-8.132e-06
-9.456e-07,-1.78e-07,933.6541979312897,-7.801e-06
-1.0949e-06,1.15e-07,934.7135143280029,-8.336e-06
-9.456e-07,2.68e-07,935.7661602497101,-8.183e-06
-8.71e-07,-1.4e-07,936.8130440711975,-8.26e-06
-1.0203e-06,-7.6e-08,937.8654038906097,-8.222e-06
-9.705e-07,8.9e-08,938.915470123291,-8.4e-06
-1.0203e-06,3.06e-07,939.9719824790955,-8.234e-06
-1.1198e-06,2.8e-07,941.0245013237,-8.196e-06
-1.1696e-06,-1.53e-07,942.0745260715485,-8.298e-06
-9.456e-07,3.44e-07,943.124832868576,-8.26e-06
-1.0203e-06,1.15e-07,944.1859583854675,-8.171e-06
-1.0452e-06,-3.06e-07,945.2369635105133,-8.005e-06
-9.207e-07,-3.31e-07,946.284494638443,-7.903e-06
-1.0452e-06,2.42e-07,947.3465774059296,-7.903e-06
-9.207e-07,2.17e-07,948.3941974639893,-8.107e-06
-1.1198e-06,-2.68e-07,949.4451305866241,-7.89e-06
-1.0949e-06,-7.6e-08,950.5078966617584,-8.196e-06
-1.07e-06,-3.44e-07,951.5445158481598,-7.865e-06
-1.0203e-06,5.1e-08,952.6048333644867,-7.992e-06
-9.207e-07,-2.17e-07,953.6644554138184,-8.043e-06
-1.0452e-06,8.9e-08,954.70902967453,-8.26e-06
-1.0949e-06,3.57e-07,955.7612733840942,-8.362e-06
-9.207e-07,-6.4e-08,956.8133838176727,-8.425e-06
-1.07e-06,-6.4e-08,957.8547303676605,-8.311e-06
-1.0203e-06,2.55e-07,958.904993057251,-8.209e-06
-9.705e-07,2.5e-08,959.9745182991028,-8.107e-06
-1.0452e-06,-1.27e-07,961.0252571105957,-8.413e-06
-1.0949e-06,-7.6e-08,962.0763368606567,-8.222e-06
-9.456e-07,2.5e-08,963.1351954936981,-8.234e-06
-1.1447e-06,-6.4e-08,964.1755497455597,-8.12e-06
-1.0949e-06,-5.1e-08,965.2357311248779,-7.916e-06
-9.954e-07,1.3e-08,966.286616563797,-8.183e-06
-8.71e-07,-1.53e-07,967.3250472545624,-8.005e-06
-1.0203e-06,1.66e-07,968.3845088481903,-8.719e-06
-9.954e-07,-1.02e-07,969.434784412384,-8.183e-06
-9.954e-07,6.4e-08,970.476699590683,-8.069e-06
-9.705e-07,2.5e-08,971.5250182151794,-8.196e-06
-1.0452e-06,-2.29e-07,972.5849854946136,-8.247e-06
-9.705e-07,-2.17e-07,973.6354134082794,-8.209e-06
-1.0452e-06,-2.8e-07,974.6845633983612,-8.171e-06
-1.0452e-06,-1.15e-07,975.7497563362122,-8.464e-06
-9.954e-07,-6.4e-08,976.7840254306793,-7.941e-06
-1.0452e-06,5.1e-08,977.8423449993134,-8.145e-06
-9.705e-07,-7.6e-08,978.905083656311,-8.642e-06
-1.0452e-06,7.6e-08,979.9450390338898,-7.903e-06
-1.07e-06,4.33e-07,980.9965147972107,-8.209e-06
-1.07e-06,-2.5e-08,982.055216550827,-8.336e-06
-1.0452e-06,2.55e-07,983.1052906513214,-8.158e-06
-8.958e-07,-2.29e-07,984.1550443172455,-8.247e-06
