Cell_voltage,Current,Supply_voltage,TEG1,TEG2,Time
0.42932467,0.00124613,0.42933766,-0.002191302,0.002343237,8792.572124481201
0.42936493,0.0012464861,0.42935714,-0.002191107,0.0023416,8794.16136932373
0.4292948,0.0012464098,0.42938312,-0.002191211,0.002339846,8795.756632328033
0.42933506,0.001246308,0.42932727,-0.002191861,0.002338286,8797.348884820938
0.42929999,0.0012461554,0.42931948,-0.002191861,0.002336649,8798.951164960861
0.42935065,0.0012463335,0.42934026,-0.002192549,0.002334102,8800.543419837952
0.42932857,0.0012463589,0.42937273,-0.002192484,0.002333024,8802.139719963074
0.42937403,0.0012464098,0.42934935,-0.002193173,0.002331348,8803.753014326096
0.4293974,0.0012462826,0.42935065,-0.002193615,0.002329594,8805.341262817383
0.42930909,0.0012462572,0.42933896,-0.002193797,0.00232767,8806.919452428818
0.42931298,0.0012463843,0.42938182,-0.002194238,0.00232628,8808.506716012955
0.42935844,0.0012463335,0.42934675,-0.002194576,0.002324812,8810.094935178757
0.42930389,0.0012463335,0.42930909,-0.00219481,0.002323408,8811.683177232742
0.42928831,0.0012461808,0.4292948,-0.002195408,0.002321628,8813.275292396545
0.42930389,0.0012462317,0.42928441,-0.002195538,0.002320966,8814.876964569092
0.42925973,0.0012463335,0.42934415,-0.002195902,0.002318627,8816.47623705864
0.42929999,0.0012461045,0.42933766,-0.002196642,0.002317431,8818.071499586105
0.42932337,0.00124613,0.42931558,-0.002196317,0.002315664,8819.66776418686
0.42935195,0.0012462826,0.42935195,-0.002196136,0.002314586,8821.275057315826
0.42933636,0.0012462063,0.42931948,-0.002196278,0.002313182,8822.870319843292
0.42931688,0.0012461808,0.42929999,-0.002196343,0.002312663,8824.453549861908
0.42927402,0.0012461808,0.42931168,-0.00219646,0.002311454,8826.043797492981
0.42930909,0.0012464098,0.42930389,-0.002196434,0.002310752,8827.634044647217
0.42931038,0.0012462317,0.42923505,-0.002196551,0.002309518,8829.246351957321
0.42928831,0.0012462572,0.42930259,-0.002197383,0.002308985,8830.830585956573
0.42927142,0.001246308,0.42930779,-0.002197149,0.002307686,8832.418827056885
0.4292922,0.0012462063,0.42931298,-0.002197474,0.002307426,8834.000051021576
0.42930909,0.0012462826,0.4292935,-0.002197968,0.002307257,8835.592304229736
0.42933636,0.0012463335,0.4292961,-0.002198072,0.002307335,8837.187566280365
0.42931038,0.0012465878,0.42931298,-0.002198085,0.00230688,8838.79084944725
0.42934805,0.0012463335,0.42935714,-0.002198786,0.00230601,8840.386402130127
0.42932597,0.0012462826,0.42938571,-0.002198643,0.00230588,8841.986676692963
0.42934675,0.0012462826,0.42934026,-0.002198747,0.002305464,8843.582942008972
0.42930779,0.0012463843,0.42929999,-0.002199098,0.002305269,8845.192407131195
0.42936493,0.0012461554,0.42937143,-0.002199865,0.002304788,8846.786000728607
0.42928181,0.0012462826,0.42932337,-0.002199878,0.002303983,8848.3770840168
0.42932727,0.0012462572,0.42931558,-0.002200709,0.002303866,8849.960653543472
0.42933376,0.0012462063,0.42934935,-0.002199865,0.002303385,8851.546884059906
0.42931038,0.0012464861,0.42937143,-0.002199969,0.002302605,8853.14676809311
0.42931688,0.0012462063,0.4292948,-0.002200398,0.002301579,8854.748129606247
0.42933506,0.0012462572,0.42933117,-0.002201346,0.002301371,8856.360084056854
0.42932597,0.0012462063,0.42928051,-0.002201242,0.002300266,8857.970384120941
0.4292974,0.0012462572,0.42926103,-0.002201775,0.002300019,8859.560554265976
0.42932467,0.0012461045,0.42933376,-0.002201879,0.002298447,8861.153857707977
0.42925324,0.0012462572,0.42926233,-0.002202386,0.002297317,8862.785133838654
0.42931688,0.0012462572,0.42928181,-0.002202684,0.002296368,8864.373377084732
0.42930909,0.0012462063,0.42931428,-0.002202684,0.002295329,8865.95470380783
0.42928441,0.0012462572,0.4292909,-0.002202671,0.002293756,8867.549247264862
0.42927532,0.001246308,0.42927791,-0.002203347,0.002292678,8869.163313388824
0.42930259,0.0012463843,0.4292948,-0.002203763,0.002291262,8870.749512434006
0.4292935,0.00124613,0.42928311,-0.002203061,0.002290079,8872.33697772026
0.42931818,0.0012459519,0.4292922,-0.002203412,0.002288455,8873.928968906403
0.42928181,0.0012464098,0.4292987,-0.002203139,0.00228761,8875.528908014297
0.42932078,0.0012462826,0.42935325,-0.002202957,0.002285856,8877.145565509796
0.4292961,0.001246308,0.42928311,-0.002202568,0.002285103,8878.742371320724
0.42934675,0.0012463589,0.42938442,-0.002202477,0.002283283,8880.338148355484
0.42933896,0.0012462826,0.42937922,-0.002202529,0.002282569,8881.934045791626
0.42931168,0.0012462063,0.42929999,-0.002202022,0.002281035,8883.533809661865
0.42932467,0.0012464098,0.42930779,-0.00220132,0.002279775,8885.127519607544
0.42932207,0.0012461808,0.42933636,-0.002201359,0.00227832,8886.736169576645
0.42930909,0.0012463843,0.42924804,-0.002200852,0.002276851,8888.326222419739
0.4292961,0.0012463589,0.42933896,-0.002201307,0.002275383,8889.921080350876
0.42935195,0.0012463335,0.42931688,-0.002200709,0.002273837,8891.511930942535
0.42932207,0.0012461045,0.42936883,-0.002200748,0.002273317,8893.113498687744
0.42934935,0.0012462317,0.42932207,-0.002199774,0.002271407,8894.712044239044
0.42933896,0.0012464098,0.42935584,-0.002199787,0.002269835,8896.30648636818
0.42928831,0.00124613,0.42930129,-0.002199826,0.002268834,8897.912147521973
0.42935325,0.0012463843,0.42932078,-0.002199553,0.002267834,8899.491137504578
0.42930389,0.0012463589,0.42932987,-0.002199358,0.002266157,8901.084398508072
0.42935454,0.0012465878,0.42932987,-0.002198435,0.002265482,8902.672130823135
0.42933896,0.0012459774,0.42932987,-0.002199085,0.002263819,8904.255691289902
0.42930129,0.0012461808,0.42931948,-0.002198189,0.002263039,8905.840518951416
0.42928051,0.0012462572,0.42928571,-0.002197565,0.002261818,8907.43019247055
0.4292922,0.00124613,0.42933117,-0.002197981,0.002260778,8909.034257888794
0.42931168,0.0012464352,0.42934545,-0.002197487,0.002259881,8910.62608385086
0.42934545,0.0012463843,0.42932467,-0.002197032,0.002258725,8912.225615739822
0.42930519,0.0012462063,0.42935325,-0.002197136,0.00225788,8913.812419891357
0.42932467,0.0012464606,0.42939611,-0.002196837,0.002257296,8915.39883852005
0.42932078,0.0012464861,0.42931298,-0.002196149,0.002256295,8916.99118566513
0.4292909,0.0012463843,0.42933896,-0.002196564,0.002255918,8918.596940279007
0.42932207,0.0012461808,0.42931038,-0.002196356,0.002255373,8920.178923130035
0.42928441,0.0012462572,0.42926623,-0.002196071,0.002254554,8921.771363258362
0.42931688,0.00124613,0.42931038,-0.002195629,0.002254112,8923.352783203125
0.42929999,0.0012462317,0.42927662,-0.002196162,0.002253618,8924.938241243362
0.42927921,0.0012462317,0.42931168,-0.002195694,0.00225354,8926.536049365997
0.42931038,0.0012460028,0.42927272,-0.002194901,0.002253164,8928.142223119736
0.42932857,0.0012462063,0.42928571,-0.002194173,0.002252852,8929.749844312668
0.42923635,0.0012460028,0.42927272,-0.002194083,0.00225319,8931.682954788208
0.42926882,0.0012461045,0.42926623,-0.002194368,0.002253034,8933.2760887146
0.42923765,0.0012460537,0.42927012,-0.002193537,0.002252956,8934.887351036072
0.42922207,0.0012461808,0.42927791,-0.002192198,0.002253631,8936.494321346283
0.42928181,0.0012461554,0.42930519,-0.002192081,0.002253268,8938.084964990616
0.42928571,0.0012461808,0.42928831,-0.002191965,0.002254658,8939.67899274826
0.42928441,0.0012460791,0.42932078,-0.002191549,0.002255386,8941.284589529037
0.42927142,0.0012460537,0.42927272,-0.002191198,0.002255451,8942.879321098328
0.42924544,0.001246308,0.42927272,-0.002190834,0.0022561,8944.473711490631
0.42925973,0.0012462572,0.4292987,-0.002190275,0.002256789,8946.07197356224
0.42930519,0.0012462063,0.42925194,-0.002190197,0.002257582,8947.682225465775
0.42931688,0.0012459265,0.42926493,-0.002189782,0.002258673,8949.260145187378
0.42924025,0.0012461045,0.42926623,-0.002189184,0.002259323,8950.85441994667
0.42925064,0.0012460537,0.4292896,-0.002189223,0.002260297,8952.442754983902
0.42921297,0.0012460282,0.42924025,-0.002188911,0.002260193,8954.035196781158
0.42920518,0.0012460028,0.42924544,-0.002188222,0.002260999,8955.634469032288
0.4292974,0.0012460537,0.42929999,-0.002187897,0.002261545,8957.231950759888
0.42927921,0.0012461808,0.42927662,-0.002187845,0.002262025,8958.849972248077
0.42922856,0.0012460791,0.42925713,-0.002187053,0.002262051,8960.438438415527
0.42925194,0.0012461808,0.42926882,-0.002186884,0.002262428,8962.051918268204
0.42927272,0.0012459774,0.42928701,-0.002186286,0.002262038,8963.648495674133
0.42925584,0.0012458756,0.42928181,-0.002186143,0.002262519,8965.248254060745
0.42926363,0.0012460791,0.42923376,-0.002185026,0.002261584,8966.836289405823
0.42930649,0.0012462572,0.42927272,-0.002184961,0.00226122,8968.438435316086
0.42930389,0.0012461045,0.42931558,-0.002184805,0.002260609,8970.029563188553
0.42930649,0.0012459265,0.42932857,-0.002184207,0.002260219,8971.624199151993
0.42925454,0.0012459774,0.42932337,-0.002183986,0.002259635,8973.216658353806
0.42928701,0.0012462063,0.4292896,-0.002183986,0.002258413,8974.831642627716
0.42927402,0.0012462826,0.42934545,-0.002183674,0.002257205,8976.421589374542
0.42926493,0.0012460282,0.4292909,-0.002183804,0.0022561,8978.011615991592
0.4292974,0.0012461045,0.4292987,-0.002183168,0.002254437,8979.60261106491
0.42928311,0.0012462572,0.42929999,-0.00218296,0.002252592,8981.200796842575
0.42934935,0.0012462572,0.42928571,-0.00218244,0.002251176,8982.823288679123
0.42931428,0.001246308,0.42927921,-0.002182609,0.002248941,8984.421518802643
0.42934415,0.0012460537,0.42930649,-0.002182518,0.002247121,8986.044877767563
0.42932857,0.0012463589,0.42931948,-0.002182141,0.002245107,8987.638313055038
0.42932987,0.0012462572,0.42930649,-0.00218231,0.002242898,8989.236456871033
0.42928051,0.0012462063,0.42930779,-0.00218205,0.00224104,8990.836163043976
0.4292896,0.0012460537,0.42925973,-0.002182011,0.002238909,8992.429490804672
0.42930129,0.0012462317,0.42923376,-0.00218179,0.0022367,8994.043432950974
0.42931168,0.0012461554,0.42928701,-0.002181829,0.002234452,8995.65366435051
0.42923765,0.0012463589,0.42920518,-0.002181452,0.002231581,8997.25119638443
0.4292896,0.001246308,0.42928441,-0.002182011,0.002229996,8998.852608442307
0.42928441,0.0012461808,0.42925973,-0.002182037,0.002227683,9000.459071397781
0.42928311,0.0012462826,0.42928441,-0.00218166,0.002225721,9002.057008266449
0.4292922,0.0012462317,0.4292987,-0.002181543,0.002223044,9003.660750865936
0.42930779,0.0012461808,0.42935454,-0.002181556,0.002221407,9005.24168586731
0.42928831,0.0012461554,0.42931428,-0.002182024,0.002219756,9006.834103822708
0.42924804,0.0012459774,0.42924544,-0.002181868,0.002217392,9008.428100585938
0.42926752,0.0012463335,0.42932467,-0.002181816,0.002216053,9010.025299549103
0.42925843,0.0012461045,0.42928311,-0.002182115,0.002214806,9011.638880729675
0.42930259,0.0012463589,0.42936234,-0.002182466,0.002213896,9013.233894348145
0.4292948,0.0012464352,0.42928051,-0.002183129,0.002212363,9014.818324327469
0.42928831,0.0012460537,0.42929999,-0.002183441,0.002211752,9016.40769982338
